chunk_id,text,text_length,meta_filename,meta_page_numbers,meta_title,meta_headings,meta_chunking_strategy
64,This control panel contains a single button. Behavior of this button change according to the Auto Capture (Auto Save) option of the Save control panel. It either captures a single image ( Capture) or captures a single image and saves it to the Auto Capture Folder automatically ( Auto Capture).,294,NIKON NIS ELEMENTS D Software Manual.pdf,41,3.10.3. Camera Control Panel,3.10.3. Camera Control Panel,balanced
65,"This control panel enables the user to specify image saving options. Most of the settings only applies when the Auto Capture option is checked.
Directory Press the ... button and select the Auto Capture Folder where images will be saved by default.
Prefix, Digits Type the prefix intended for the files being saved automatically. Specify how many digits shall be used for numbering the images.
File Format, Compression Select the file format to save the images in. Some formats enable you to set the Compression parameter. It is recommended to use either 'none' or 'lossless' in order to preserve good image quality.
Ex. The path and file name of the next image to be saved is displayed here.
Auto Capture Check this option and the a new image will be created and saved to the Auto Capture Folder each time you press the Auto Capture button.
Annotation This option determines whether the annotations created by the tools of the Annotations and Measurements window will be included in the saved file.
Warning
The separate annotation layer will be merged with the image data.",1073,NIKON NIS ELEMENTS D Software Manual.pdf,"41, 42",3.10.4. Save Control Panel,3.10.4. Save Control Panel,balanced
66,The Live or Captured image is displayed within this window. Use the Change View button of the main tool bar to select which one.,128,NIKON NIS ELEMENTS D Software Manual.pdf,42,3.10.5. Preview Control Panel,3.10.5. Preview Control Panel,balanced
67,"Let's assume the camera works properly, is connected to the PC with proper system drivers installed and running (if required by the camera).",140,NIKON NIS ELEMENTS D Software Manual.pdf,43,4.1.1. Camera Selection on Startup,4.1.1. Camera Selection on Startup,balanced
68,1),2,NIKON NIS ELEMENTS D Software Manual.pdf,43,Setting Up the Camera,Setting Up the Camera,balanced
69,You will be asked to select the camera driver every time you launch NIS-Elements D . You can change the driver later using the Acquire > Select Driver command. Choose the driver that matches your camera:,203,NIKON NIS ELEMENTS D Software Manual.pdf,43,Select Camera Driver,Select Camera Driver,balanced
70,"Color cameras can be used in a monochromatic mode. The actual camera type (color/mono) can be selected by the Acquire > Select *Camera Name* command.
Note
The emulated monochromatic mode is optimized for use with fluorescence specimen where often only a single-color signal is being captured. The following formula is used to compute intensity of the emulated mono image:

Where: W is channel weight calculated from the channel histogram and I is channel intensity. Wensures, that channels containing some signal are accentuated while channels without signal are suppressed. As a result, depending on conditions, the brightness of a monochrome image might not change even if the lamp light intensity is changed.
2)
3)",717,NIKON NIS ELEMENTS D Software Manual.pdf,"43, 44",Selecting a Camera,Selecting a Camera,balanced
71,"Exposure time, camera resolution, and other camera-specific features are adjustable from the Camera Settings window. To invoke it, use the Acquire > Camera Settings command.",173,NIKON NIS ELEMENTS D Software Manual.pdf,44,Adjust the Camera Settings,Adjust the Camera Settings,balanced
72,"Typically, a laboratory computer image analysis system consists of a computer, a camera, and a microscope equipped with certain accessories (objectives, filters, shutters, illumination, rotary changers, etc). Most of the mentioned microscopic hardware can be motorized and therefore can be controlled via NISElements D . In addition, it is possible to integrate single settings of all these devices into one compact set called Optical Configuration . It is recommended to create several optical configurations containing particular devices settings. Then a single click can completely change the current hardware configuration.",627,NIKON NIS ELEMENTS D Software Manual.pdf,44,4.1.2. Optical Configurations,4.1.2. Optical Configurations,balanced
73,"1) Please check that all the devices (microscopes, cameras, etc.) which you want to associate with the new optical configuration are properly attached to the system and working.
2) Choose the Calibration > New Optical Configuration command. In the window which appears, adjust the settings of the devices to match the intended state which will be saved to the optical configuration.
3) Type the name of the new optical configuration to the Name field. Use a short descriptive name, the name is used on the button in the main tool bar when you select the Show on toolbar option.
4) In the left column, select which device settings to associate with the Optical configuration.
Camera setting A list of the current camera properties appears on the right. It is being updated dynamically.
If you want to use stored ROIs for Camera ROI setting (turn ROI on/off and use the stored ROI value), tick ""Use Stored ROI"" checkbox in the Camera features box.
Channel setup These settings determine how channels of newly captured images will be named and what color will be assigned to them. The available properties depends on the current camera setup (color/mono). In the mono camera mode, you can either assign the name, the emission length and color to the channel Manually , or leave this task to NIS-Elements D (the Automatically option). In such case, information of the light path (emission wavelength) will be used to determine the channel name and color.
Microscope setting If there is more than one shutter available and you would like to associate a shutter with the optical configuration, select which one is the Active Shutter from the pull-down menu. Select which parts of the microscope shall be included in the configuration by checking them in the Used devices dialog box.",1776,NIKON NIS ELEMENTS D Software Manual.pdf,44,Creating New Optical Configuration,Creating New Optical Configuration,balanced
74,"Active shutters remember their aperture setting and display it in the Microscope setting section.
Objective An objective mounted to a motorized nosepiece can be included in the configuration. Select the objective from the pull-down menu. Objectives which are currently assigned to any position of the nosepiece are listed. See 4.1.3. Objectives [42].
The objective must be assigned to a nosepiece position via the microscope control pad or the nosepiece control panel beforehand.
5) If some of the device settings still need to be adjusted, click the Camera & Devices Controls button and select the appropriate control panel from the pull-down menu. Adjust the settings within the control panel, the optical configuration will be updated automatically.
6) Click Finish to save the new optical configuration and to close the window.
7) You can create more optical configurations by repeating the procedure. The optical configurations are saved to registry immediately. A backup of optical configurations can be made by running the Calibration > Optical Configurations command and clicking the Export button.",1106,NIKON NIS ELEMENTS D Software Manual.pdf,45,Note,Note,balanced
75,"To display the optical configurations manager window, run the Calibration > Optical Configurations command. You can make the following actions from the window:
· Create, duplicate, rename, delete, copy settings and switch between optical configurations.
· Modify optical configuration properties.
· Import and export optical configurations to/from an XML file.",360,NIKON NIS ELEMENTS D Software Manual.pdf,45,Managing Optical Configurations,Managing Optical Configurations,balanced
76,"Once created, the configuration appears in the list and can be shared with other users by changing the Private option to Shared (see 2.2. User Rights [11]). The following operations can be performed on the selected configuration:
· It can be deleted by pressing the Remove button. A confirmation dialog box appears.
· Its name can be changed by the Rename button. A button with the configuration name appears in the tool bar (if the Show on toolbar option is selected).
· The configuration settings may be transferred to another optical configuration by the Copy to button. Press the button and select the optical configuration to be overwritten with the current one.
· A copy of the configuration can be made via the Duplicate button.
· The configuration can be applied to by the Set As Active button.
· The settings of all optical configurations can be exported to an external XML file using the Export button.
· The previously exported optical configurations settings can be loaded from the XML file via the Import button.
· The list of optical configurations can be ordered manually using the arrow-up and arrow-down buttons.
· Each configuration can be arbitrary modified within the right-side portion of the window.
The optical configuration buttons are available in the main tool bar when Show on toolbar option was selected during the setting process.",1359,NIKON NIS ELEMENTS D Software Manual.pdf,"45, 46",Operations with Optical Configurations,Operations with Optical Configurations,balanced
77,"If you want to perform measurements on captured images it is wise to calibrate all objectives used to capture images. Whenever an image is captured through a calibrated objective, the image inherits its calibration.",215,NIKON NIS ELEMENTS D Software Manual.pdf,46,4.1.3. Objectives,4.1.3. Objectives,balanced
78,"Run the Calibration > Objectives command. The Objectives window appears:
A list of used objectives can be created within the Objectives window. For each objective, the objective name, position in the changer, storage status and the calibration are displayed. A Calculator icon next to the calibration value indicates that the calibration has been calculated from objective properties.
If the calculator icon is missing, the calibration has been performed manually. Use the buttons on the right side to manage the objectives:
Insert Click the button and select one of the objectives from the database (ordered by magnification). Custom objectives can be added to the database via an INI file.
New Press this button to create a custom objective. The new objective will be added to the list. Then, define the Main properties and the Physical properties of the objective.
Duplicate If zoom is used, the objective calibration must be re-calculated accordingly. Use this button to make a copy of the objective and define the zoom factor in the window which opens.
Remove This button deletes the selected objective.
Recalibrate Starts the calibration of the selected objective. See 4.1.3.3. Objective Calibration [43].
Export Enables you to export the complete list of objectives to an XML file. The standard Save As window appears.
Import This button enables you to import a complete list of objectives from an external XML file previously created by the Export button.
Current Unit This button invokes a pull-down menu where units for the whole application can be selected.
Help Displays a help page to the Calibration > Objectives command.
Edit the properties of the selected objective in the bottom part of the window. Press the Close button to finish this window.",1761,NIKON NIS ELEMENTS D Software Manual.pdf,"46, 47",4.1.3.1. Managing Objectives,4.1.3.1. Managing Objectives,balanced
79,"1. To assign an objective to a position or to change an attached objective assignment, click the setup button in the nosepiece section of the microscope control pad.
2. A window appears which enables you to select one of the available objectives to the corresponding position.
3. Each objective has its specifications displayed in the table. These specifications are not editable.",380,NIKON NIS ELEMENTS D Software Manual.pdf,47,4.1.3.2. Assigning Objective to a Nosepiece Position,4.1.3.2. Assigning Objective to a Nosepiece Position,balanced
80,"After you press the Recalibrate button in the Objectives window or when creating a new custom objective, the following window appears:
Select one of the calibration methods:
· The Manual calibration lets you draw a distance into a picture and assign real length to it (see below).
· If a motorized XY stage is available, the Auto and 4 points automatic methods appear.
Press OK to continue...",392,NIKON NIS ELEMENTS D Software Manual.pdf,"47, 48",4.1.3.3. Objective Calibration,4.1.3.3. Objective Calibration,balanced
81,"1) When performing a manual calibration, the live image starts automatically and the following window appears:
2) Select one of the icons to draw a distance to the image. If you know the precise calibration value (px/unit), press the Pixel Size button to enter the real size of one pixel:
Enter the calibration value, select units, and confirm the calibration by OK . If you do not know the pixel size, you will have to continue with the calibration on live image:
3) Insert a calibration slide to the microscope stage.
4) The distance is defined by placing lines (Horizontal, Vertical, Parallel) to the image. Choose the orientation of the lines by pressing the appropriate button.",682,NIKON NIS ELEMENTS D Software Manual.pdf,48,Manual Calibration,Manual Calibration,balanced
82,"If you are sure the camera angle is 0, 90, 180, or 270º, it is recommended to select either vertical or horizontal lines. Otherwise, select the parallel lines.
5) Click into the image to place the first line. Place the second line in the intended position by another click.
You can modify the line position while holding the mouse button. After you release the button no further changes can be made. When 'Parallel lines' were selected, draw the first line by clicking twice inside the image. The line can be moved and adjusted arbitrary by mouse. When satisfied, finish the first line by right-click. The second line can be placed by another click to the image, this time only to adjust the distance from the first line. The process is completed by right-click.
6) The following dialog box appears:
7) Enter the distance between the two lines and select correct units.
8) Press OK . The objective is calibrated now.",916,NIKON NIS ELEMENTS D Software Manual.pdf,49,Note,Note,balanced
83,"The automatic calibration requires a motorized stage. Select one of the following methods:
Auto The Auto method is fully automatic. Calibration is performed on a part of the live image marked by red square that is shown before the calibration is launched. You can also choose the channel to be used by auto-calibration.
Figure 4.7. Auto-calibration window
NIS-Elements D moves the motorized stage, acquires two images, and calculates the calibration from the shift of the images. The auto-calibration performs an estimation of the real relay lens zoom factor. If the estimation does not match the value specified within the optical path window, a warning appears.
It is recommended to cancel the auto calibration (click No ), check the real zoom factor of your relay lens and check and correct the relay lens settings within the Acquire > Camera Light Path command window.
Note
The success of this method depends on the texture of the specimen, its contrast, illumination, etc. If the combination of these factors is unsuitable, the auto calibration may fail. If it fails, try the following:
· Move the stage to another area of the specimen to get a better texture.
· Improve contrast by setting LUTs.
· Check focus, re-focus if needed.
· Turn on the Acquire > Shading Correction > Shading Correction command ON.
4 points If you select the 4 points method, the system draws four points on the screen (subsequently) and asks user to move one significant part of the specimen to each position. After all four steps are completed, the calibration is calculated from the moves of the stage.",1586,NIKON NIS ELEMENTS D Software Manual.pdf,"49, 50, 51",Automatic Calibration,Automatic Calibration,balanced
84,This type of calibration is available after successful manual or automatic calibration. It triples the camera's resolution and uses fine stage movements to improve the resulting objective calibration. Click the Run SR Calibration button and wait till the objective calibrates.,276,NIKON NIS ELEMENTS D Software Manual.pdf,51,Superresolution Calibration,Superresolution Calibration,balanced
85,"When you have an uncalibrated image, you can use an already calibrated objective to calibrate it. Rightclick the Uncalibrated field on the image status bar and choose one of the objectives from the Calibrate using Objective sub-menu. Of course, the same objective which was used to capture the image shall be selected.",318,NIKON NIS ELEMENTS D Software Manual.pdf,51,Calibrate Using Objective,Calibrate Using Objective,balanced
86,"Before you get to work with NIS-Elements D , all hardware accessories should be connected properly to the system. In most cases, the following basic procedure is sufficient to connect a device successfully:
1. Install NIS-Elements D , and select the appropriate device(s) during the installation.
2. Connect the device to the PC and switch the device ON.
3. Run NIS-Elements D , and run the Devices > Manage devices command to open the Device Manager.
4. Use the Add button to add the device to NIS-Elements D .
5. Select the device from the list of installed devices and press the Connect button.
6. Select logical devices to be activated.
7. Configure device-specific settings using the Configure (physical) Device and the (logical) Device Parameters buttons.
8. Close the Device Manager.
Note
MULTIZOOMAZ100M,ECLIPSELVseries, ECLIPSE MA200, or ECLIPSE L200N/300N microscopes can not be connected from NIS-Elements D while the setup tool of each microscope is active. To
connect any of these microscopes to NIS-Elements D, exit the setup tool and then run the NISElements D.",1076,NIKON NIS ELEMENTS D Software Manual.pdf,"51, 52",4.1.4. Connecting a Device to NIS-Elements,4.1.4. Connecting a Device to NIS-Elements,balanced
87,"Either logical or physical device can be renamed by user. Just right-click the device name and select the Rename Device command from the context menu. The user-defined names can be handy in two cases:
· You are using two logical devices having matching names, but you need to uniquely identify them (e.g. from macro).
· You are used to call a device with another name and would like to rename it in order not to be confused by the predefined name any more.",456,NIKON NIS ELEMENTS D Software Manual.pdf,52,Renaming of devices,Renaming of devices,balanced
88,"NIS-Elements D handles hardware accessories using the concept of logical devices. There are features of different hardware devices which equal and therefore can be controlled equally. Such features are called 'logical devices'. A typical logical device is Stage XY . Different microscopes can be equipped with different XY motorized stages, although - regarding the user interface - they behave equally. One physical device (a piece of hardware) can contain one or more logical devices the list of which appear in the Device Manager after the connection is established.",569,NIKON NIS ELEMENTS D Software Manual.pdf,52,4.1.5. What are 'Logical Devices'?,4.1.5. What are 'Logical Devices'?,balanced
89,"Analyzer The analyzer is a polarizing filter placed in the optical path between the specimen and the lamp. The logical device offers two states: ON (inserted) and OFF (extracted).
Aperture This logical device is used for controlling apertures in the light path. It is used in complex microscopes rather than as a standalone device. Two parameters can be typically set for aperture devices, the state (ON/OFF) and aperture size.
Condenser A condenser is a two-lens combination located next to the illumination source in the optical path. Its purpose is to collect light and direct it to the specimen being examined. The corresponding logical device relates to a changer of different condensers.
Filter This logical device controls filter changer movements. There can be several filter changers connected to NIS-Elements D at a time. Each filter changer needs to be set up - filter types shall be assigned to positions of the changer:
1. Display the filter changer control panel ( Devices > Filters and shutters or Devices > Microscope Control Pad ).
2. Click the settings button , a window appears.
3. Select one of the available positions which the filter will be assigned to.
4. Click the ... button, a list of available filters appears.
5. Select the filter name from the list and confirm it by OK.
6. The filters can be moved within the already defined positions using the Up/Down arrow buttons.",1398,NIKON NIS ELEMENTS D Software Manual.pdf,"52, 53",Available Logical Devices,Available Logical Devices,balanced
90,"When browsing the list of filters, details about the currently selected filter are displayed on the right side of the window.
Illuminator This logical device is used for controlling the specimen illumination remotely. There is no standard dialog box for the illuminator control. Each device handles this logical device via a user interface specially designed for it - typically containing one button for switching it ON/OFF and a slider for regulating intensity.
Light Path Some microscopes have more than one port where it is possible to attach a light source or a camera. This logical device can switch the illumination between these ports.
Microscope This logical device is used to group standalone logical devices used in certain microscopes. To control the logical devices of a microscope from one control panel, select the Devices > Microscope Control Pad command.
Nosepiece This logical device serves for controlling microscope objective changers. There can be three nosepiece types attached to a microscope:
· Manual -it can not be controlled via the software.
· Intelligent -the current nosepiece position is read by the application, but can not be controlled.
· Motorized - such nosepieces can be fully controlled via the Microscope Control Pad or the Nosepiece control panel.
See 4.1.3.2. Assigning Objective to a Nosepiece Position [43] .
ND Filter A neutral-density filter is a light absorbing filter whose absorption spectrum is moderately flat. It is used to reduce the illumination intensity within the optical path. The logical device offers two states: ON (inserted) and OFF (extracted).
PFS Perfect Focus System - this logical device corresponds to the PFS physical device available with Nikon TE2000/TI microscopes.
Shutter This logical device can control shutters installed in your system. This device is handled via the Devices > Filters and shutters control panel or straight from the microscope control pad. You can select the type and rename the shutter by running a contextual menu command either within the Filters & Shutters control panel, Device Manager window, or in the main tool bar.
There was a restricted number of shutters which could be connected to the system in previous releases of NIS-Elements D and they were identified by Type (DIA, EPI, Aux1, etc...). The current version supports identification of shutters by custom Names, but the Type attribute can be still found in some windows (or used in some macro functions). This is to ensure backward compatibility.
Zoom This logical device is used for controlling the zoom factor. Run the Devices > Zoom Configuration command to adjust the zoom settings.
Stage XY Stage XY enables the movement of specimen within X and Y axes. The system offers user to control stage movements.
Stage Z The Z Drive device enables movement throughout the Z axis direction.",2842,NIKON NIS ELEMENTS D Software Manual.pdf,"53, 54",Note,Note,balanced
91,Please read the following tips for using motorized XY Stages and Z Drives.,74,NIKON NIS ELEMENTS D Software Manual.pdf,54,4.1.6. XY Stages and Z Drives Tips,4.1.6. XY Stages and Z Drives Tips,balanced
92,"A motorized stage being initialized could strike the objective. Before initializing the stage, make sure that the objective is away from the stage. If a motorized Z drive is available, use the Devices > Objective Clearance command to prevent this.",247,NIKON NIS ELEMENTS D Software Manual.pdf,54,Motorized Stage Initialization,Motorized Stage Initialization,balanced
93,"Some microscopes enable you to reduce the range of movement of the motorized stage by setting limits within the configuration window.
1) Display the configuration dialog window (within the Devices > Manage devices window).
2) Move the stage to the position where the limit shall be set.
3) Click the appropriate button.
4) Set all the limits by repeating this procedure.
Caution
This procedure can not be used if you already set some limits and would like to broaden them at the same time. NIS-Elements D will not allow you to move the stage to any out-oflimits position. What you need to do is to reset the limits within the configuration window beforehand.",658,NIKON NIS ELEMENTS D Software Manual.pdf,54,Setting Software Limits to Stage Movement,Setting Software Limits to Stage Movement,balanced
94,"Workstations can be equipped with two independent Z drive systems, one coarse (slow) and the other fine (fast). Typically, the first one is used for specimen manipulation in Z axis, when changing objectives, etc. , the second one is used for auto-focusing. The following text explains how NIS-Elements handle the two Z drives.
Absolute Z The current positions of both Z drives (Z1, Z2) and the absolute Z position (sum of Z1 and Z2) are displayed in the main status bar. If there is not enough space to display all these values, only the absolute Z value is displayed (Z1 and Z2 still appear in a tool-tip). The absolute Z value appears in the Z Series Setup.",659,NIKON NIS ELEMENTS D Software Manual.pdf,54,Using two independent Z Drive devices,Using two independent Z Drive devices,balanced
95,"The concept of Active Z enables user to select the preferred Z drive:
· The active Z drive is used when performing auto-focus.
· The Devices > Enable Mouse Joystick Z in Live (*current value* µm) command applies to the active Z.
You can select the Active Z device in the Devices > Mouse Joystick and Auto Focus Z: *Z Drive Name* menu.",334,NIKON NIS ELEMENTS D Software Manual.pdf,55,Active Z,Active Z,balanced
96,"If you have a regular Z drive and a Piezo Z drive installed, some functionality is added:
· The Move Piezo Z to button is added to the Z Series Setup window when Piezo Z is selected.
· The Devices > Keeps Z position and centers Piezo Z and the Devices > Move Piezo Z to Home Position commands appear in the Devices menu
The button and the Devices > Keeps Z position and centers Piezo Z command provide corresponding functionality. They move the Piezo Z device to its home position, and compensate this shift by moving the second Z drive in order to maintain the absolute Z position.",582,NIKON NIS ELEMENTS D Software Manual.pdf,55,Regular Z drive + Piezo Z drive,Regular Z drive + Piezo Z drive,balanced
97,"A digital camera mounted to a microscope port or a macro-scope stand records images of the observed scene on a light-sensitive sensor, and transfers them to a computer. NIS-Elements D supports various cameras differing from each other in resolution, frame-rate, sensor type, etc. Despite these differences, controlling different cameras is similar. The following features are included in the View > Acquisition Controls > *Camera* Settings window depending on a particular camera type.",485,NIKON NIS ELEMENTS D Software Manual.pdf,55,4.1.7. Camera Settings,4.1.7. Camera Settings,balanced
98,"The complete list of cameras and devices supported by NIS-Elements is available in a separate document.
AE Compensation In automatic exposure modes, the compensation affects how optimum exposure settings (Exposure time and Gain) are calculated. The Compensation value is expressed in Exposure Values (EV). Setting the compensation to + 1.0 EV makes the image twice brighter (e.g. doubles the Exposure time or Gain).
AELock This option makes the automatic exposure mode to lock the current exposure settings (Exposure time and Gain).
Analog Gain Controls strength of the camera analog signal before it is digitized). This setting affects image brightness.
Auto White Balance (AWB) The AWB button performs an automatic white balancing. It adjusts the red, green, and blue image components in order to get a neutral white color.
Averaging Averaging is a commonly used technique of decreasing noise in the image. In this method 2, 4, 8 or 16 consecutive frames are averaged together.
Binning The binning mode provides considerably enhanced camera chip sensitivity by integrating more elements (pixels) together. E.g.: binning x4 integrates the signal from the area of 4x4 chip elements to one pixel of the resulting image. Smaller resolutions and faster frame rates are achieved using the binning modes.
Contrast Affects dynamics of how the luminosity is rendered. There are several modes for different illumination (contrast) scene situation.
Exposure Mode, Exposure Exposure or Exposure time is the time of charge accumulation in a camera chip between two adjacent frames. Prolonging the exposure time increases brightness of the image as well as its quality (there will be less noise).
Exposure mode determines how the Exposure time is calculated. Generally, automatic and manual modes are used:
Auto Exposure, AE Calculates Exposure time and Gain in order to achieve optimal brightness of the scene. Image quality is the priority, therefore longer exposure times are being preferred. In most cases, the auto exposure can be run once by pressing the Auto Exposure button, or continuously by selecting the nearby check box.
Note
Depending on particular light conditions, the result of Auto Exposure may not be optimal for image acquisition.",2238,NIKON NIS ELEMENTS D Software Manual.pdf,"55, 56",Note,Note,balanced
99,"You can use one optical configuration when working with live image and switch to another optical configuration just for the image acquisition, very often, this is performed automatically i.e. by a macro command. If the 'on-acquisition' optical configuration has the Auto Exposure camera mode turned ON, it may produce over- or under-saturated images. Since the Auto Exposure algorithm estimates the optimal exposure time by analyzing several last frames, it is not able to make the estimation correctly if the change of optical configurations would cause significant change in image brightness. To prevent this, we recommend to use Manual Exposure mode in the optical configuration used for capturing.
Manual Exposure User selects both Exposure time and Gain manually.
Format - Fast (Focus), Format - Quality (Capture), Resolution Usually, cameras can provide several image resolutions. NIS-Elements D enables to create two presets of the resolution settings Fast and Quality . The formats then differ in image size, and consequently in frame rate (number of frames per second - fps). The higher the resolution is, the lower frame rate can be achieved. Available resolutions depend on the camera type.",1201,NIKON NIS ELEMENTS D Software Manual.pdf,56,Warning,Warning,balanced
100,"When switching between the formats while observing the live image, the size of the image on the screen is maintained - the zoom setting is changed instead. Only in some special cases, the behavior changes and the image size is changed instead of the zoom setting which is maintained.
Gain Controls the sensitivity of a camera. Increasing the gain increases brightness of the image, but decreases quality (the more random noise, the more streaky noise and color unevenness), and increases the frame rate indirectly by enabling shorter exposure times.
Gamma The gamma correction maps the intensity of live signal exponentially to the gamma parameter. For gamma < 1, dark portions of the image are enhanced whereas for gamma > 1, image parts of higher intensities are enhanced.
Hue Hue shifts image colors across the rainbow.
Live Acceleration Would you like to increase the frame rate of the live signal? Move the slider to a desired multiplier. The system then automatically shortens the exposure time (so the frame rate rises), and the loss of intensity is compensated by gain (software multiplication).
Maximum Exposure This is a safeguard of the time of the Auto Exposure. For quick exposure, it is convenient not to set this value too high.
Metering Mode If this option is available, auto exposure can be calculated with an emphasis on overexposed peaks ( Peak ) or average pixel intensity ( Average ).
Offset Sets the brightness of the image. It is a constant additive (positive or negative) changing all pixel values of the image. With negative offset value the dark image areas become pure black. Considering fluorescence microscopy, an appropriate offset setting can create continuous black background and thus help to enhance (together with gain or illumination enhancement) the contrast.
Overillumination Tolerance Sets how many pixels should be white after the Auto exposure is performed. Use lower values (0.01%) for very bright (shining) objects (fluorescence). For common bright field, even 1% may be a good value. Optionally, you can define the absolute number of white pixels.
Saturation The amount of saturation determines how colors are rendered. More saturation produces richer colors. Less saturation makes the colors gray.
Scene Mode/Preset There are presets of camera settings optimized for the specific usage. You can reset the settings by the Reset button.
Asbestos Asbestos.",2398,NIKON NIS ELEMENTS D Software Manual.pdf,"56, 57",Note,Note,balanced
101,"B Bright field.
D (DIC/PH) DIC or phase contrast.
E Enzyme labeled antibody method,
F (DF/FL) Dark-field fluorescence.
H Hematoxylin and Eosin stain.
HAL-Bright Field Halogen illuminated bright field.
HAL-ELA Halogen illuminated enzyme labeled antibody method.
HAL-HE Halogen illuminated Hematoxylin and eosin stain.
LED-Bright Field LED illuminated bright field.",363,NIKON NIS ELEMENTS D Software Manual.pdf,57,Bioscience/Biological microscopy:,Bioscience/Biological microscopy:,balanced
102,"C Circuit boards.
FPD Flat panel displays.
M(Metal) Metal or ceramic.
W(Water/IC) Wafer IC-Chip.
Neutral Neutral preset.
Separate Channel Settings Having a color camera, influence of the settings described above on each color channel can be adjusted. In such case, three edit boxes with the default values set to 1.0 are displayed below the feature setting. These values determine the influence of the feature on each color channel.
Sharpness Some camera settings provide the sharpness control which affects how sharp edges in the image appear. Too much sharpness leads to over-saturated edges.
Target Maximum Intensity Restricts the maximum of image intensity after the auto exposure was applied. The value represents a percentage of the whole camera dynamic range.
Trigger Mode Sets the exposure method.
Bulb The exposure time and frames timing are controlled by external signal connected to the camera.
Internal The exposure time and the beginning of each frame acquisition is controlled by the settings in NIS-Elements .
Strobe In this mode, the beginning of each frame exposure is being controlled by external signal.
Use Current ROI The currently defined region of interest, set by the Define ROI command, can be switched ON/OFF by checking this item.
Using Probe The probe enables you to determine a small image area that serves as the data source area for LUTs, histogram etc. It also affects the AWB (auto white balance) and the AE (Auto Exposure) features of the cameras which support it. When the probe functionality is not supported, the AWB and AE algorithms are computed from the whole image.
White Balance There are usually Red, Green and Blue Gain properties that control how colors are rendered. It is used to eliminate a color cast from white areas.",1767,NIKON NIS ELEMENTS D Software Manual.pdf,"57, 58",Industrial microscopy:,Industrial microscopy:,balanced
103,"The substance of an illumination device is the light source. The light emission is produced mainly by a laser, diode or a light bulb. NIS-Elements D does not distinguish between wavelength modules of these light sources and all are controlled in a similar manner. Basically you select which wavelength(s) you want to use for illumination and set its light intensity. The selected wavelength modules are turned off until you activate the shutter button usually placed in the bottom left corner of the control panel.",514,NIKON NIS ELEMENTS D Software Manual.pdf,58,4.1.8. Controlling Illumination Devices,4.1.8. Controlling Illumination Devices,balanced
104,"Having NIS-Elements D installed and all hardware accessories set up, you can start capturing images. Let's begin with the simplest case.",136,NIKON NIS ELEMENTS D Software Manual.pdf,59,5.1. Introduction to Image Acquisition,5.1. Introduction to Image Acquisition,balanced
105,"1) Turn the connected camera and other devices ON and start NIS-Elements D .
2) Run Acquire > Camera Settings to display the Camera Settings control panel.
3) Switch camera to the Live-Fast mode ( Acquire > Live - Fast )
4) Adjust resolution of the Live Fast mode to get a continuous Live image. It is recommended to set a low resolution in order to achieve high frame rates. This is good when searching the specimen or when focusing manually.
5) Adjust Exposure time to get a nice image of the scene.
6) Focus on the scene.
7) Optionally, turn on the camera ROI. The Define ROI button appears on the tool bar if the camera ROI function is supported by your camera. See also 5.3. Camera ROI [57].
8) Capture the image by running the Acquire > Capture command
9) A new image is opened automatically and named 'Captured'.",819,NIKON NIS ELEMENTS D Software Manual.pdf,59,How to capture a single image,How to capture a single image,balanced
106,"Live - Quality, Ctrl + + If a high frame rate is not crucial or if you would like to view the live image exactly as it will be captured, run the Acquire > Live - Quality command. It displays the live image in the Quality (Capture) resolution. This resolution is used whenever an image is captured.
Capture, Ctrl + -When pressed, the camera exposure runs till the end of the current frame, and the next frame is captured and displayed on the screen (it is the first frame with the complete exposure after you have pressed the Capture button).
If you are using the Live-Fast mode and click Acquire > Capture , NIS-Elements will automatically switch to the quality mode to capture the image. When the image is captured, it is opened on the screen in a new image window.
Freeze, The Freeze button interrupts the camera exposure, and displays the very last complete frame.",867,NIKON NIS ELEMENTS D Software Manual.pdf,"59, 60",Tools for Handling the Live Image,Tools for Handling the Live Image,balanced
107,"Shading correction is a method which can correct illumination inhomogenities of the captured images. How does this work? First of all, a 'correction image' must be captured. It is an image which represents illumination intensities within the field of view. Such image is created by capturing a blank scene and can look like this:
Figure 5.1. Inhomogeneous illumination
As you see in the image, the illumination intensity is 100% in the center but gets darker near the edges. This can be corrected by applying the shading correction which will - based on the correction image equalize intensities of the resulting image:
Figure 5.2. Image acquired without the shading correction
Figure 5.3. Image acquired and corrected
The shading correction can minimize the illumination and background inhomogenities by subtracting a blank scene from the current image.",854,NIKON NIS ELEMENTS D Software Manual.pdf,"60, 61",5.2. Shading Correction,5.2. Shading Correction,balanced
