chunk_id,text,text_length,meta_filename,meta_page_numbers,meta_title,meta_headings,meta_chunking_strategy
144,Measurement See 8.7. Measurement Options [129] for more information.,68,NIKON NIS ELEMENTS D Software Manual.pdf,23,2.3.1. Adjusting Program Preferences,2.3.1. Adjusting Program Preferences,hierarchical
145,Data export See Data Export Options [147] for more information.,63,NIKON NIS ELEMENTS D Software Manual.pdf,23,2.3.1. Adjusting Program Preferences,2.3.1. Adjusting Program Preferences,hierarchical
146,User rights See 2.2. User Rights [11] for more information.,59,NIKON NIS ELEMENTS D Software Manual.pdf,23,2.3.1. Adjusting Program Preferences,2.3.1. Adjusting Program Preferences,hierarchical
147,Layout Manager See 3.5. Layout Manager [30] for more information.,65,NIKON NIS ELEMENTS D Software Manual.pdf,23,2.3.1. Adjusting Program Preferences,2.3.1. Adjusting Program Preferences,hierarchical
148,3) Make any changes you need in preferences and use the following buttons to manage them:,89,NIKON NIS ELEMENTS D Software Manual.pdf,23,2.3.1. Adjusting Program Preferences,2.3.1. Adjusting Program Preferences,hierarchical
149,Defaults for this Page Restores default settings of the currently displayed options tab.,88,NIKON NIS ELEMENTS D Software Manual.pdf,23,2.3.1. Adjusting Program Preferences,2.3.1. Adjusting Program Preferences,hierarchical
150,OK Confirms and saves changes made to the preferences. The dialog window is closed afterwards.,94,NIKON NIS ELEMENTS D Software Manual.pdf,24,2.3.1. Adjusting Program Preferences,2.3.1. Adjusting Program Preferences,hierarchical
151,Cancel Cancels all changes made to the preferences. The dialog window is closed afterwards.,91,NIKON NIS ELEMENTS D Software Manual.pdf,24,2.3.1. Adjusting Program Preferences,2.3.1. Adjusting Program Preferences,hierarchical
152,Apply Applies changes made in preferences but keeps the Options dialog window open. You can apply changes individually on each tab.,131,NIKON NIS ELEMENTS D Software Manual.pdf,24,2.3.1. Adjusting Program Preferences,2.3.1. Adjusting Program Preferences,hierarchical
153,Help Displays relevant help page.,33,NIKON NIS ELEMENTS D Software Manual.pdf,24,2.3.1. Adjusting Program Preferences,2.3.1. Adjusting Program Preferences,hierarchical
154,(requires:Local Option),23,NIKON NIS ELEMENTS D Software Manual.pdf,24,Documents and History,Documents and History,hierarchical
155,Use fix path for images The defined directory is always used when using the File > Open or File > Save As command.,114,NIKON NIS ELEMENTS D Software Manual.pdf,24,Documents and History,Documents and History,hierarchical
156,"Limit number of opened documents When this options is checked, the user is limited to a single opened image at one time.",120,NIKON NIS ELEMENTS D Software Manual.pdf,24,Documents and History,Documents and History,hierarchical
157,"Capture always creates a new document If checked, every acquisition creates a new image.",88,NIKON NIS ELEMENTS D Software Manual.pdf,24,Documents and History,Documents and History,hierarchical
158,"Use last LUTs on image open When a new image is opened, this option turns the look up tables automatically on, and copies the settings from the current or the last opened image. Some image formats (jp2, ND2) can contain the LUTs settings. If such image is opened, the saved LUTs are loaded instead of the most recently used.",324,NIKON NIS ELEMENTS D Software Manual.pdf,24,Documents and History,Documents and History,hierarchical
159,"Use AutoLUTs on image open for images without LUTs information This option keeps the AutoLUTs feature of the File > Open window always ON, and it applies AutoLUTs to the image after opening. This option is ignored if LUTs settings are saved in the image, or if the Use last LUTs on image open option is applied.",311,NIKON NIS ELEMENTS D Software Manual.pdf,24,Documents and History,Documents and History,hierarchical
160,Show mapping dialog in organizer after drag and drop Displays the Mapping window every time an image is inserted to a database table. It enables you to check/modify mapping of the image info values to the database table fields.,227,NIKON NIS ELEMENTS D Software Manual.pdf,24,Documents and History,Documents and History,hierarchical
161,Open new ND views to new window Displays each newly generated ND view in a separate window.,91,NIKON NIS ELEMENTS D Software Manual.pdf,24,Documents and History,Documents and History,hierarchical
162,Showimageinfo window on save Displays the File > Image Properties window every time an image is saved via the Save As command.,126,NIKON NIS ELEMENTS D Software Manual.pdf,24,Documents and History,Documents and History,hierarchical
163,"Detect sequence on image open Whenyouselect to open an image that is a part of image sequence such as 001.jp2, 002.jp2..., it is recognized automatically and you are offered to convert it to an ND2 file.",203,NIKON NIS ELEMENTS D Software Manual.pdf,24,Documents and History,Documents and History,hierarchical
164,Show binary layers' contours Check this item to display contours of binary layers.,82,NIKON NIS ELEMENTS D Software Manual.pdf,24,Documents and History,Documents and History,hierarchical
165,Use zero based time scale for ND documents (requires:Local Option) Select this option to ensure that the first frame of a time sequence will always start at 0.0s.,162,NIKON NIS ELEMENTS D Software Manual.pdf,24,Documents and History,Documents and History,hierarchical
166,"State of saturation indicator after start Select what to do with the saturation indicator settings ( ) after NIS-Elements D is restarted. Turn it ON, OFF, or remember the last setting.",184,NIKON NIS ELEMENTS D Software Manual.pdf,24,Documents and History,Documents and History,hierarchical
167,"Apply to overlaid binary layer If checked, in overlay mode both binary and color images are rotated, shifted and flipped.",121,NIKON NIS ELEMENTS D Software Manual.pdf,25,Rotation Flips and Shifts,Rotation Flips and Shifts,hierarchical
168,"Save all camera settings to optical configuration automatically If the currently selected optical configuration contains Camera Settings and this option is checked, any change of the settings is written to the optical configuration immediately.",244,NIKON NIS ELEMENTS D Software Manual.pdf,25,Optical Configuration,Optical Configuration,hierarchical
169,"Save brightness to optical configuration automatically If the currently selected optical configuration contains Camera Settings, the Brightness setting is being updated continuously according to the current state. Also functionality of saving confocal brightness setting(laser power, detector gain and scan frame rate) is contained in this option.",347,NIKON NIS ELEMENTS D Software Manual.pdf,25,Optical Configuration,Optical Configuration,hierarchical
170,Select corresponding optical configuration when filter changed... (requires:Local Option) Enabled if 'Unselect' in the option below is chosen. Allows NIS-E to automatically change the optical configuration based on the filter selected on the microscope.,253,NIKON NIS ELEMENTS D Software Manual.pdf,25,Optical Configuration,Optical Configuration,hierarchical
171,"Keep Selected The Opt. configuration name is marked by the ""*"" sign and the change is offered to be saved.",106,NIKON NIS ELEMENTS D Software Manual.pdf,25,When Optical Configuration setting changed,When Optical Configuration setting changed,hierarchical
172,Unselect Every change of Optical configuration setting results in its deselecting and switching to user settings.,113,NIKON NIS ELEMENTS D Software Manual.pdf,25,When Optical Configuration setting changed,When Optical Configuration setting changed,hierarchical
173,Save all changes All changes regarding the Opt. configuration settings are updated automatically according to the current state.,128,NIKON NIS ELEMENTS D Software Manual.pdf,25,When Optical Configuration setting changed,When Optical Configuration setting changed,hierarchical
174,"Temp NIS-Elements D uses the Temp directory for storing temporary data when there is not enough RAM available. You can redirect the system to use a directory on another harddisk, which may speed up the whole system.",215,NIKON NIS ELEMENTS D Software Manual.pdf,25,When Optical Configuration setting changed,When Optical Configuration setting changed,hierarchical
175,Defaults for this Page Restores the default setting for General Options.,72,NIKON NIS ELEMENTS D Software Manual.pdf,25,When Optical Configuration setting changed,When Optical Configuration setting changed,hierarchical
176,Figure 3.1. The NIS-Elements Main Window,40,NIKON NIS ELEMENTS D Software Manual.pdf,27,3. User Interface,3. User Interface,hierarchical
177,All basic NIS-Elements functions are accessible from the main menu at the top of the screen. Menu commands are grouped according to their purpose.,146,NIKON NIS ELEMENTS D Software Manual.pdf,28,3.1.1. Main Menu,3.1.1. Main Menu,hierarchical
178,"There is a default set of tool bars, each tool bar containing number of buttons. There is also one fully customizable tool bar - the main left tool bar - to which any button can be added. Every button or whole tool bar can be hidden by user. Please see 3.3. Arranging User Interface [28] for further details.",308,NIKON NIS ELEMENTS D Software Manual.pdf,28,3.1.2. Tool Bars,3.1.2. Tool Bars,hierarchical
179,The status bar at the bottom of the screen displays the following information:,78,NIKON NIS ELEMENTS D Software Manual.pdf,28,3.1.3. Status Bar,3.1.3. Status Bar,hierarchical
180,Figure 3.2. The application status bar,38,NIKON NIS ELEMENTS D Software Manual.pdf,28,3.1.3. Status Bar,3.1.3. Status Bar,hierarchical
181,1. This part of the status bar displays available layouts.,58,NIKON NIS ELEMENTS D Software Manual.pdf,28,3.1.3. Status Bar,3.1.3. Status Bar,hierarchical
182,Note,4,NIKON NIS ELEMENTS D Software Manual.pdf,28,3.1.3. Status Bar,3.1.3. Status Bar,hierarchical
183,The layout Tabs may be hidden when the Show Layout Tabs option in the 3.3. Arranging User Interface [28] window is deselected.,126,NIKON NIS ELEMENTS D Software Manual.pdf,28,3.1.3. Status Bar,3.1.3. Status Bar,hierarchical
184,"2. This status bar section displays the type of the currently selected camera.
3. Here you can get information about the most recently performed command. The FPS / Exposure / Focus info is shown in case of live image. The black bar indicates the focus rate. Longer black bar represents more of the image in focus.
4. This section show the name of the current objective.
5. Current coordinates of XY (Z) stage are shown in this part of the status bar.",450,NIKON NIS ELEMENTS D Software Manual.pdf,28,3.1.3. Status Bar,3.1.3. Status Bar,hierarchical
185,"Docking panes are square spaces inside the application window, where you can place (dock) any of the control panels. There is one docking pane available at the Right, Bottom, and Left side of the application screen.",215,NIKON NIS ELEMENTS D Software Manual.pdf,29,3.1.4. Docking Panes,3.1.4. Docking Panes,hierarchical
186,1. Go to the View > Docking Panes sub-menu and select the pane you would like to display.,89,NIKON NIS ELEMENTS D Software Manual.pdf,29,To Display a Docking Pane,To Display a Docking Pane,hierarchical
187,Note,4,NIKON NIS ELEMENTS D Software Manual.pdf,29,To Display a Docking Pane,To Display a Docking Pane,hierarchical
188,The Docking Panes sub-menu can be also displayed by right-clicking into the empty application screen.,101,NIKON NIS ELEMENTS D Software Manual.pdf,29,To Display a Docking Pane,To Display a Docking Pane,hierarchical
189,"2. The docking pane appears, either empty or with some window(s) docked inside.
3. Repeat this procedure to display more docking panes.",135,NIKON NIS ELEMENTS D Software Manual.pdf,29,To Display a Docking Pane,To Display a Docking Pane,hierarchical
190,Various control panels can be displayed docked within the docking panes or they can be floating. See the following picture:,123,NIKON NIS ELEMENTS D Software Manual.pdf,29,Handling Control Panels,Handling Control Panels,hierarchical
191,Figure 3.4. The Docked Control Panel Caption,44,NIKON NIS ELEMENTS D Software Manual.pdf,29,Handling Control Panels,Handling Control Panels,hierarchical
192,"To handle the control panels (CPs), you can:",44,NIKON NIS ELEMENTS D Software Manual.pdf,29,Handling Control Panels,Handling Control Panels,hierarchical
193,"Open recently closed CP Locate the button on the main left tool bar. When you click it, the list of recently closed CPs appears. Pick one to display it again.",158,NIKON NIS ELEMENTS D Software Manual.pdf,29,Handling Control Panels,Handling Control Panels,hierarchical
194,"Add CP to a docking pane Right click inside a docking pane (3) to display the context menu. Select the control panel to be displayed. If the window is already opened somewhere else (in another docking pane or floating), it closes and moves to the new destination.",263,NIKON NIS ELEMENTS D Software Manual.pdf,29,Handling Control Panels,Handling Control Panels,hierarchical
195,Close CP Click the cross button (2) in the right top corner of the tab.,71,NIKON NIS ELEMENTS D Software Manual.pdf,29,Handling Control Panels,Handling Control Panels,hierarchical
196,"Drag CP Drag any CP by the tab and drop it somewhere. If you drop it by the edge of a docking pane, it will create another column of this pane. If you drop it over the caption of another CP, it will be docked in the same pane as a new tab. If dropped somewhere else, the CP will be floating.",291,NIKON NIS ELEMENTS D Software Manual.pdf,30,Handling Control Panels,Handling Control Panels,hierarchical
197,"A color frame appears when you place the mouse cursor dragging a CP over the edge of a docking pane or a caption of another CP. It indicates that if you drop it, its placement will be handled automatically.",206,NIKON NIS ELEMENTS D Software Manual.pdf,30,Handling Control Panels,Handling Control Panels,hierarchical
198,Minimize the docking pane Click the arrows in the top left corner. The pane minimizes to a stripe by the edge of the screen. It can be restored to its original position by double clicking this stripe or by clicking the arrows again.,232,NIKON NIS ELEMENTS D Software Manual.pdf,30,Handling Control Panels,Handling Control Panels,hierarchical
199,Close the docking pane Click the cross button (4) in the docking pane caption. Or you can right click the pane and unselect the Docking View option.,148,NIKON NIS ELEMENTS D Software Manual.pdf,30,Handling Control Panels,Handling Control Panels,hierarchical
200,"Dock/undock CP To dock (and undock) a CP, double click its tab.",63,NIKON NIS ELEMENTS D Software Manual.pdf,30,Handling Control Panels,Handling Control Panels,hierarchical
201,"Display CP Another way to display a CP is to go to the View menu and select the desired control panel. After that, the CP appears on the screen - floating or docked. Positions of the windows are being saved by the system so that each control panel appears in the same position as it was before it being hidden. The controls are sorted to several groups.",353,NIKON NIS ELEMENTS D Software Manual.pdf,30,Handling Control Panels,Handling Control Panels,hierarchical
202,"Shrink/Expand dockers Having more docking panes opened, a situation where there is not enough room for the control panels can occur. In such case, the Shrink and Expand commands shall be used.",192,NIKON NIS ELEMENTS D Software Manual.pdf,30,Handling Control Panels,Handling Control Panels,hierarchical
203,"1. Right click the pane you would like to shrink/expand. A context menu appears.
2. Select the Expand Shrink / command.Whenoneofthepanesshrinks, the neighbouring pane expands to the emptied corner and vice-versa.",212,NIKON NIS ELEMENTS D Software Manual.pdf,30,Handling Control Panels,Handling Control Panels,hierarchical
204,Tools affecting the appearance of the current image are gathered within the image window tool bars (the top image tool bar and the right image tool bar) . There are the following buttons by default:,198,NIKON NIS ELEMENTS D Software Manual.pdf,31,3.2. Image Window,3.2. Image Window,hierarchical
205,Enable LUTs Applies LUTs to the image. See 6.6. LUTs (Look-Up Tables) [79].,75,NIKON NIS ELEMENTS D Software Manual.pdf,31,3.2. Image Window,3.2. Image Window,hierarchical
206,"Keep Auto Scale LUTs Applies the AutoScale command to the image continuously.
Auto Scale Performs automatic setting of LUTs.
Reset LUTs Discards the LUTs settings.
Show LUTs window Opens the window with LUTs.",208,NIKON NIS ELEMENTS D Software Manual.pdf,31,3.2. Image Window,3.2. Image Window,hierarchical
207,Pixel Saturation Indication Turns on / off pixel saturation indication without setting on / off LUTs. Select the highlighting color from the nearby pull-down menu for Oversaturated and / or Undersaturated pixels. See 6.2.3. Displaying Image Layers [72].,253,NIKON NIS ELEMENTS D Software Manual.pdf,31,3.2. Image Window,3.2. Image Window,hierarchical
208,"Fit to screen Adjusts zoom to view the whole image within the NIS-Elements D screen.
Best Fit Adjusts zoom to fit the NIS-Elements D image window in one direction but to fill the screen.
1:1 Zoom Adjust zoom so that one pixel of the image matches one pixel of monitor.
Zoom In Increases magnification of the image.
Zoom Out Decreases magnification of the image.
Show Probe This button activates the probe. The probe affects histograms, auto exposure and auto white balance functions.
Show Grid Displays the grid for rough measurements.
Show Scale Displays the image scale.
Show Frame Displays and applies the measurement frame. (requires:Automatic Measurement)
Turn ROI On/Off Displays the Measurement Region Of Interest. (requires:Automatic Measurement)
Show Profile Displays the Measure > Intensity Profile control panel. It allows you to specify a linear section in the image of which the pixel intensities graph will be created.
View LUT Intensity Displays the scale of intensities used inside the image. It works on monochromatic images or a single image channel.
ShowAnnotations Displays the vector layer which typically consists of annotation objects (text labels, arrows) and measurement objects.
View Binary Displays the binary layer of the image. (requires:Automatic Measurement)",1289,NIKON NIS ELEMENTS D Software Manual.pdf,31,3.2. Image Window,3.2. Image Window,hierarchical
209,"View Color Displays the color layer of the image.
View Overlay Displays the color layer and the binary layer in overlay. (requires:Automatic Measurement)",153,NIKON NIS ELEMENTS D Software Manual.pdf,31,3.2. Image Window,3.2. Image Window,hierarchical
210,Tip,3,NIKON NIS ELEMENTS D Software Manual.pdf,32,3.2. Image Window,3.2. Image Window,hierarchical
211,Right click the icons to invoke a context menu where properties of each tool can be modified.,93,NIKON NIS ELEMENTS D Software Manual.pdf,32,3.2. Image Window,3.2. Image Window,hierarchical
212,Channel tabs at the bottom left corner of the image window enable switching between image channels. You can also edit their properties using commands available via a context-menu. See also 6.2. Image Layers [71].,212,NIKON NIS ELEMENTS D Software Manual.pdf,32,Channel Tabs,Channel Tabs,hierarchical
213,The status bar at the bottom of the image window displays the following information:,84,NIKON NIS ELEMENTS D Software Manual.pdf,32,Status Bar,Status Bar,hierarchical
214,"1. The first field of the image window status bar Image displays the calibration. See also 8.1. Calibration [117] , 8.2. Units [118].
2. Image bit depth (8bit, 12bit, 16bit, etc.) followed by Image size. You can change the displayed units from the context menu.
3. Pixel coordinates of the mouse cursor along with channel intensities, Binary layer value (0 or 1) and the Color mode (RGB, Monochromatic, etc.).",409,NIKON NIS ELEMENTS D Software Manual.pdf,32,Status Bar,Status Bar,hierarchical
215,Having a well organized application layout can help you make the work with NIS-Elements D very effective. There are the following options on customizing the appearance of NIS-Elements D :,187,NIKON NIS ELEMENTS D Software Manual.pdf,32,3.3. Arranging User Interface,3.3. Arranging User Interface,hierarchical
216,"Custom window placement All control panels (Camera Settings, Measurement, Histogram, LUTs, etc.) can be arranged inside or outside of the main application window.",162,NIKON NIS ELEMENTS D Software Manual.pdf,32,3.3. Arranging User Interface,3.3. Arranging User Interface,hierarchical
217,Compact window or multiple windows The control panels as well as tool bars can be floating or docked on sides of the application screen.,136,NIKON NIS ELEMENTS D Software Manual.pdf,32,3.3. Arranging User Interface,3.3. Arranging User Interface,hierarchical
218,"Multiple monitor support The NIS-Elements D window can be stretched to occupy two monitors. When you switch from different application, NIS-Elements D will be activated on both monitors.",186,NIKON NIS ELEMENTS D Software Manual.pdf,32,3.3. Arranging User Interface,3.3. Arranging User Interface,hierarchical
219,Customized tool bars Tool bar buttons may be added and removed from tool bars. See 3.6. Modifying Tool Bars [31].,113,NIKON NIS ELEMENTS D Software Manual.pdf,32,3.3. Arranging User Interface,3.3. Arranging User Interface,hierarchical
220,Maximizing the Image Area You can hide some of the GUI elements which are displayed by default:,95,NIKON NIS ELEMENTS D Software Manual.pdf,33,3.3. Arranging User Interface,3.3. Arranging User Interface,hierarchical
221,"· The channel tabs and the layout tabs may be hidden to save some screen-space. Display the 3.9. Appearance Options [34] window and de-select the Show Channel Tabs and the Show Layout Tabs options.
· Image controls and the image status bar may be hidden. Use the Auto hide bottom toolbar option of the 3.9. Appearance Options [34] window.
· When an image is displayed in great magnification, scroll bars automatically appear by the sides of the image window. You can hide them by de-selecting the Show Scrollbars context menu option.",533,NIKON NIS ELEMENTS D Software Manual.pdf,33,3.3. Arranging User Interface,3.3. Arranging User Interface,hierarchical
222,"A layout in the context of NIS-Elements D is a set of options describing the arrangement of control panels, tool bars, and menu items. Blue tabs representing active layouts appear in the application status bar. The following layouts are placed there by default:",261,NIKON NIS ELEMENTS D Software Manual.pdf,33,3.4. Layouts,3.4. Layouts,hierarchical
223,"· Full Screen
· Docked Controls
· Measurement",45,NIKON NIS ELEMENTS D Software Manual.pdf,33,3.4. Layouts,3.4. Layouts,hierarchical
224,"Other layouts can be added and managed via the Layout Manager. To hide/show the layout tabs within the status bar, go for View > Layout > Layout Manager and (de)select the Show Layout Tabs option.",196,NIKON NIS ELEMENTS D Software Manual.pdf,33,3.4. Layouts,3.4. Layouts,hierarchical
225,"1. Modify the current layout so that it suits your concept of work.
2. An asterisk * appears next to the layout name (to indicate it has been modified).
3. Right click the layout tab and select the Save Current Layout As or Save As Default command. If you do not need to create a new layout but would like to save the changes made, just right click the current (asterisk-marked) tab and select the Save command from the menu.
4. Write the new layout name and confirm it by OK.
5. A new tab appears and the layout is saved to the list of layouts.",545,NIKON NIS ELEMENTS D Software Manual.pdf,33,To Create a New Layout,To Create a New Layout,hierarchical
226,"You may want to undo the changes made to the layout. Mostly, it can be done by the Reload command. Or by selecting the Load Default command.",140,NIKON NIS ELEMENTS D Software Manual.pdf,33,To Reload Previous Layout Settings,To Reload Previous Layout Settings,hierarchical
227,"· Right click the asterisk-marked (recently modified but not saved) tab and choose the Reload command. The application restores the last saved state of the layout.
· Right click the asterisk-marked tab and choose the Load Default command. The application loads the previously saved default layout.",297,NIKON NIS ELEMENTS D Software Manual.pdf,34,To Reload Previous Layout Settings,To Reload Previous Layout Settings,hierarchical
228,"Run View > Layout > Layout Manager to display the Layout Manager. The list of currently available layouts is placed on the left side of the layout manager. Each layout may contain information about controls, tool bars, menu, and commands to be performed when switching between layouts.",285,NIKON NIS ELEMENTS D Software Manual.pdf,34,3.5. Layout Manager,3.5. Layout Manager,hierarchical
229,Figure 3.10. List of Layouts,28,NIKON NIS ELEMENTS D Software Manual.pdf,34,3.5. Layout Manager,3.5. Layout Manager,hierarchical
230,"1. Select items within the Global Layout list which you want to be shared by all layouts.
2. The check marks on the left of the layout names indicate the layout visibility. Select the ones you want to display in the application status bar.
3. If an item within some particular layout is not selected, it means you do not want to customize it and the global settings - if selected within the Global Layout -will be used. If the item is not selected within the Global Layout either, the settings of the most recently active layout will be used.
4. Set whether the layout is Private or Shared . If set Private , it will not be visible for other users. See 2.2. User Rights [11].
5. Customize each item according to your needs (see below).",735,NIKON NIS ELEMENTS D Software Manual.pdf,34,Modifying the Layout Settings,Modifying the Layout Settings,hierarchical
231,New Adds a new layout to the list of layouts.,45,NIKON NIS ELEMENTS D Software Manual.pdf,34,Layout Manager Tools,Layout Manager Tools,hierarchical
232,"Remove Deletes the selected layout. The first two layouts cannot be deleted.
Activate Makes the selected layout active.
Load Default Loads original settings of the selected pre-defined layout ( Full Screen , Docked Controls , Measurement ) so that it looks just like after the program installation.
Lock Layout Select a layout component and click this button to lock these elements so that they cannot be moved or closed. To unlock these components, click the button again or right-click the locked layout tab at the bottom and click Unlock Layout .",549,NIKON NIS ELEMENTS D Software Manual.pdf,35,Layout Manager Tools,Layout Manager Tools,hierarchical
233,"Apply to All Ensures that the executed changes will be applied to all layouts.
Import Enables to load a previously saved set of layouts from an XML file. When you try to import a layout with already existing name, you will be prompted to choose whether: the imported layout replaces the existing colliding layout, or is not imported, or is imported and renamed.
Export Layouts The settings of layouts can be saved to an external XML file. Use this Export button. In the windows that appears, define the destination file name and check which layouts will be included in the exported xml file.",591,NIKON NIS ELEMENTS D Software Manual.pdf,35,Layout Manager Tools,Layout Manager Tools,hierarchical
234,"1. Display Layout Manager by the View > Layout > Layout Manager command.
2. Select the Toolbars item within the list of layouts. The right-side part of the window changes.
3. Choose one of the tool bars which you would like to modify from the Toolbar pull-down menu.
4. If selected, de-select the Use Default option on the right.
5. Any button of the tool bar may be hidden by de-selecting it. No buttons can be added to any of the tool bars except the Main Left Tool Bar .
6. The whole tool bar can be hidden by de-selecting the Show Toolbar check box.
7. There are two sizes of buttons available. Select the Large Buttons option to use the larger one. This setting is shared by all tool bars.",694,NIKON NIS ELEMENTS D Software Manual.pdf,35,Hiding Toolbar Buttons,Hiding Toolbar Buttons,hierarchical
235,Custom user buttons can be added to the main left tool bar. You can define your own buttons which run single macro functions or execute macros . Select the Main Left Toolbar from the pull-down menu.,198,NIKON NIS ELEMENTS D Software Manual.pdf,36,Adding Buttons to the Left Tool Bar,Adding Buttons to the Left Tool Bar,hierarchical
236,Let's say that we very often use the Image > Contrast command. It is useful to add a shortcut button to the tool bar.,117,NIKON NIS ELEMENTS D Software Manual.pdf,36,Adding Buttons to the Left Tool Bar,Adding Buttons to the Left Tool Bar,hierarchical
237,"1. Press the Add button, and choose Command from the pull-down menu:
2. A new command Command0 -is added to the list.
3. Now, assign a macro command: Open the pull-down menu on the right side of the Command edit box and click Command List .
4. A list of commands appears. Choose _Contrast() .
5. Confirm the selection by OK .",325,NIKON NIS ELEMENTS D Software Manual.pdf,36,Adding Buttons to the Left Tool Bar,Adding Buttons to the Left Tool Bar,hierarchical
238,Note,4,NIKON NIS ELEMENTS D Software Manual.pdf,36,Adding Buttons to the Left Tool Bar,Adding Buttons to the Left Tool Bar,hierarchical
239,It is possible to assign a sequence of commands to a single button by repeating this procedure.,95,NIKON NIS ELEMENTS D Software Manual.pdf,36,Adding Buttons to the Left Tool Bar,Adding Buttons to the Left Tool Bar,hierarchical
240,"If you are not satisfied with the default icon, you can change it by pressing the Change... button. A window for selecting the icon appears. You can select the image from the NIS-Elements D icon set or load some other from any file containing icons (ico, dll). You can define another icon for the command in a disabled state, too.",330,NIKON NIS ELEMENTS D Software Manual.pdf,36,Adding Buttons to the Left Tool Bar,Adding Buttons to the Left Tool Bar,hierarchical
241,It is handy to define a tool-tip (a text that appears when the mouse cursor is placed over the icon) for your command. Simply write the text into the Tooltip box. You can change the position of the command in the tool bar using the arrow buttons. The Default button discards your changes and inserts the default set of commands to the tool bar.,344,NIKON NIS ELEMENTS D Software Manual.pdf,37,Adding Buttons to the Left Tool Bar,Adding Buttons to the Left Tool Bar,hierarchical
242,The Main Menu and some of the Context Menus within the application window may be modified. Items of the context menus can be hidden by de-selecting them similarly to the tool bars. The main menu can be modified as follows:,222,NIKON NIS ELEMENTS D Software Manual.pdf,37,3.7. Modifying Menus,3.7. Modifying Menus,hierarchical
243,"1. Display Layout Manager by the View > Layout > Layout Manager command.
2. Select the Main Menu in the topmost pull-down menu.",127,NIKON NIS ELEMENTS D Software Manual.pdf,37,Modifying the Main Menu,Modifying the Main Menu,hierarchical
244,"3. Any item may be added to the main menu - a Separator , a Menu Command , a sub-menu ( Menu Popup ), and even a new menu ( Main Menu Popup ) - by the Add button.
4. Select the existing menu item under which you would like to place the new item.
5. Click the Add button and select the item to be added from the pull-down menu.
6. Edit the Item Properties .",356,NIKON NIS ELEMENTS D Software Manual.pdf,37,Modifying the Main Menu,Modifying the Main Menu,hierarchical
245,Text This is the text which appears in the pull-down menu. You may add '&' before any letter such letter will be considered a keyboard shortcut when browsing the menu.,167,NIKON NIS ELEMENTS D Software Manual.pdf,38,Modifying the Main Menu,Modifying the Main Menu,hierarchical
246,Hot key One or more hot key shortcuts may be assigned to the command. Just press the Add button and press the key combination. Press Remove to remove the selected hot key.,171,NIKON NIS ELEMENTS D Software Manual.pdf,38,Modifying the Main Menu,Modifying the Main Menu,hierarchical
247,"Enabled/Disabled bitmap, Command These fields serve for assigning a bitmap image and a macro function to the menu command. It works the same way as when modifying the Main Left Tool Bar (described above).",204,NIKON NIS ELEMENTS D Software Manual.pdf,38,Modifying the Main Menu,Modifying the Main Menu,hierarchical
248,"The Default button discards all changes and loads the main menu original configuration. The Remove button deletes the selected item. The arrow buttons move the selected item up/down. The Use Default check box, when selected, applies the default settings to the menu.",266,NIKON NIS ELEMENTS D Software Manual.pdf,38,Note,Note,hierarchical
249,A macro command or a macro can be run upon layout change.,57,NIKON NIS ELEMENTS D Software Manual.pdf,38,3.8. Running a Macro Upon Layout Change,3.8. Running a Macro Upon Layout Change,hierarchical
250,"1. Display the layout manager by the View > Layout > Layout Manager command.
2. Select the layout by displaying of which the macro function will run and select the Commands check box.
3. The following box appears on the right side:",231,NIKON NIS ELEMENTS D Software Manual.pdf,38,3.8. Running a Macro Upon Layout Change,3.8. Running a Macro Upon Layout Change,hierarchical
251,"4. Select the timing. The 'before' option will run the command when you click on the layout tab, but before actually changing the layout. The 'after' option runs the command right after the layout is changed.
5. When the field is enabled, type the command or insert it via the pull-down menu.",292,NIKON NIS ELEMENTS D Software Manual.pdf,38,3.8. Running a Macro Upon Layout Change,3.8. Running a Macro Upon Layout Change,hierarchical
252,General appearance adjustments can be made in the Options window. Run the Edit > Options command and switch to the Appearance tab.,130,NIKON NIS ELEMENTS D Software Manual.pdf,38,3.9. Appearance Options,3.9. Appearance Options,hierarchical
253,Background Background of the main screen may use default tiles or custom color.,79,NIKON NIS ELEMENTS D Software Manual.pdf,38,3.9. Appearance Options,3.9. Appearance Options,hierarchical
254,"Color scheme There are the following color schemes predefine within the application: Light scheme, Dark scheme, Black scheme.",125,NIKON NIS ELEMENTS D Software Manual.pdf,39,3.9. Appearance Options,3.9. Appearance Options,hierarchical
255,Language Select the language to be used in GUI. The language pack is a part of the 12.9. Local Option [170] feature set.,120,NIKON NIS ELEMENTS D Software Manual.pdf,39,3.9. Appearance Options,3.9. Appearance Options,hierarchical
256,Prompts on Image Save dialog Actual words used on buttons of the window which appears if an image has been modified and is about to be closed.,142,NIKON NIS ELEMENTS D Software Manual.pdf,39,3.9. Appearance Options,3.9. Appearance Options,hierarchical
257,"The Z value displayed in statusbar Having two Z devices, select whether to display Z1, Z2 or both on the main status bar.",121,NIKON NIS ELEMENTS D Software Manual.pdf,39,3.9. Appearance Options,3.9. Appearance Options,hierarchical
258,Close ND Acquisition window after Run (requires:Local Option),61,NIKON NIS ELEMENTS D Software Manual.pdf,39,3.9. Appearance Options,3.9. Appearance Options,hierarchical
