chunk_id,text,text_length,meta_filename,meta_page_numbers,meta_title,meta_headings,meta_chunking_strategy
107,", 3 = . , 1 = . , 2 = Baker PRS 3000) or bottles of. , 3 = . , 1 = . , 2 = hexamethyl disilazane (HMDS).. , 3 = . , 1 = . , 2 = MIF, 726 MIF) or bottles that n-. , 3 = . , 1 = . , 2 = methyl pyrrolidone (Remover PG,. , 3 = ",223,cns-safety-manual.pdf,20,Wet Chemistry PPE Requirements are listed in the table below per lab area:,Wet Chemistry PPE Requirements are listed in the table below per lab area:,fine_grained
108,"North Materials, 1 = Stainless Steel Wet. North Materials, 2 = ∞ Safety Glasses / Safety Goggles  ∞ ∞  Blue 16-inch nitrile gloves over. North Materials, 3 = Solvents. Synthesis G06, 1 = Benches. Synthesis G06, 2 = Face Shield- when pouring from  any one-gallon container or when  substrates are spinning on spinner.  the beige nitrile gloves.  ∞ When pouring from one-gallon  bottles of developers that contain. Synthesis G06, 3 = . North Materials  Synthesis G06, 1 = White Plastic Wet  Benches. North Materials  Synthesis G06, 2 = ∞ Safety Glasses / Safety Goggles  ∞ Face Shield when working with  acids and strong bases.. North Materials  Synthesis G06, 3 = Various Acids  (Hydrofluoric, Nitric,  Sulfuric etc.) and Strong. North Material  Synthesis G06, 1 = Nano High  Air filter hood. North Material  Synthesis G06, 2 = ∞ Safety Glasses / Safety Goggles  ∞ one-gallon container.. North Material  Synthesis G06, 3 = Nanoparticles (dry. , 1 = Efficiency Particulate. , 2 = Face shield when pouring from any. , 3 = and in solution).. North Materials, 1 = Bio Hoods. North Materials, 2 = ∞ Safety Glasses/safety goggles. North Materials, 3 = . All Areas of CNS, 1 = LN2 dewars. All Areas of CNS, 2 = Face shield and cryo-gloves. All Areas of CNS, 3 = Liquid Nitrogen",1269,cns-safety-manual.pdf,21,Wet Chemistry PPE Requirements are listed in the table below per lab area:,Wet Chemistry PPE Requirements are listed in the table below per lab area:,fine_grained
109,"∞ Inspect PPE before each use. If damaged, contaminated, or breakthrough is suspected, discard it and obtain new PPE. Rinse gloves with DI water before disposal if contaminated.
∞ Safety glasses are required in all CNS labs when working on wet benches. If you wear prescription safety glasses, you must place oversized safety glasses over your prescription glasses any time working at any wet bench.
∞ Footwear: Open toed or open heel shoes and sandals are not allowed in any CNS laboratories. Legs must be covered while working in CNS labs that contain liquid chemicals.
∞ Maintain PPE free of chemical residues. Rinse and dry-off chemicals spilled onto gloves and face shields. If the apron becomes contaminated wipe off chemical with wet wipe and then dispose of it in the waste receptacle.
∞ Do not leave gloves unattended on top of wet benches, chemical dispense cabinets, floor, equipment, or other work surfaces.
∞ Dispose of chemical gloves in the appropriate debris can at the end of each day or whenever they become contaminated. Before disposing, always rinse gloves.
∞ Chemical apron coats (blue) and face shields shall be clean and stored on the available hooks within the PPE storage cabinet or at the point of use.
∞ Blue Apron Sizes: Depending on the manufacturer, the size of the PVC coat apron can be determined by where you got them in the PPE bin. The bins should be labeled Small, Regular, and Large.",1421,cns-safety-manual.pdf,22,Wet Chemistry PPE Requirements are listed in the table below per lab area:,Wet Chemistry PPE Requirements are listed in the table below per lab area:,fine_grained
110,The sequence to don (put on) & doff (remove) chemical personal protective equipment is as follows:,98,cns-safety-manual.pdf,23,Wet Chemistry PPE Requirements are listed in the table below per lab area:,Wet Chemistry PPE Requirements are listed in the table below per lab area:,fine_grained
111,"§ Apron
§ Face shield
§ Outer gloves",36,cns-safety-manual.pdf,23,Don sequence :,Don sequence :,fine_grained
112,"§ Outer gloves
§ Face shield
§ Apron",36,cns-safety-manual.pdf,23,Doff (Removal) sequence :,Doff (Removal) sequence :,fine_grained
113,"§ Safety Data Sheets (SDS) are available for all hazardous substances approved for use in CNS laboratories. SDS's for all manufacturing-related chemicals and available on the Harvard EHS website https://www.ehs.harvard.edu/news/material-safety-data-sheets-msds
§ If you have a valid Harvard Key ID. Some Hard copies of SDS's are maintained at the Fire Command Center at entrance to LISE/McKay.
§ If you have trouble locating a SDS, contact LISE Health and Safety Officer at 495-1290 or anyone on the CNS staff.",510,cns-safety-manual.pdf,23,Safety Data Sheets,Safety Data Sheets,fine_grained
114,"CNS laboratories use several chemicals including acids, bases, solvents, oxidizers, and compressed gases. These hazardous materials pose both physical and chemical hazards to personnel. To minimize such hazards to employees, engineering control methods are utilized to the extent possible where",294,cns-safety-manual.pdf,23,Chemical Safety Rules,Chemical Safety Rules,fine_grained
115,hazardous materials are used. Strict adherence to established work methods and the donning of personal protective equipment provides additional control measures to prevent individual exposure to these hazardous materials.,221,cns-safety-manual.pdf,24,Chemical Safety Rules,Chemical Safety Rules,fine_grained
116,"Before any new material (biological, chemical, nanoparticle, or solid material to be grinded) is brought into the CNS facility the ""Material Request Form FM006"" must be completed and sent to CNS Administration in room 306 for EHS approval. This form is located on the CNS website.",280,cns-safety-manual.pdf,24,New Materials Request,New Materials Request,fine_grained
117,"Store chemicals in the proper chemical storage cabinet. There are two types of chemical storage cabinets located in CNS laboratories: Blue for acids and bases, and Yellow for flammables.  Verify proper storage area for any chemical with laboratory staff.",254,cns-safety-manual.pdf,24,Chemical Storage,Chemical Storage,fine_grained
118,"∞ Acids -- Chemicals with a low ph. Corrosive to skin and eyes. Some have strong vapors. Stored under white acid wet benches or in Blue cabinets located in chases or in blue corrosive cabinets in other CNS lab spaces outside the cleanroom.
∞ Bases -- Chemicals with a high ph. Corrosive to skin and eyes. Some have strong vapors. Stored under white acid wet benches or in Blue cabinet. Must be stored in a separate secondary container if stored in same cabinet as acids.
∞ Solvents/Flammable -- Materials that burn. Irritating to eyes and skin. Most have strong vapors. Stored under steel solvent wet benches or in Yellow cabinet. No storage of flammable liquids in the basement areas of LISE is allowed. Only a limited amount of squirt bottles is allowed in the basement areas and only in fume hood.
∞ Oxidizers -- Materials that oxidize. Corrosive to skin and eyes. Some with vapors. Oxidizers will be stored in the blue cabinet with acids. Nitric acid must be stored in its own secondary container. It is an oxidizer and a strong acid.
∞ Acids, bases, and flammables must be stored separately. Oxidizers must not be stored with flammables. Abide by the general safety rules as posted on each chemical storage cabinet.
∞ In the Cleanroom: A chemical supply vendor and/or CNS staff stocks chemical storage cabinets to ensure chemical compatibility. It is essential that chemical bottles (full, empty, or partially full) are returned to the same storage cabinet to ensure that incompatible chemicals are not stored together.
∞ In the basement lab or the surrounding ground floor labs: CNS staff will stock these cabinets.",1621,cns-safety-manual.pdf,"24, 25",Chemical Storage,Chemical Storage,fine_grained
119,Tightly cap and store all chemical bottles in designated storage cabinets until ready to use.,93,cns-safety-manual.pdf,25,Chemical Storage,Chemical Storage,fine_grained
120,Keep all storage cabinets closed and handles latched when not in use.,69,cns-safety-manual.pdf,25,Chemical Storage,Chemical Storage,fine_grained
121,"Squeeze bottles may be used for the following chemicals, and only in labeled containers: water, methanol, IPA, acetone, and Propylene glycol methyl ethyl acetate (PGMEA). Squeeze bottles with flammable materials must be stored in a vented chemical hood. Be aware that squeeze bottles can leak significant amounts as a result of pressure of temperature change; do not store near ignition source.",394,cns-safety-manual.pdf,25,Chemical Storage,Chemical Storage,fine_grained
122,"All chemical containers must be labeled with the identity of the material and the physical health hazards presented by the material. If a container is not labeled, do not handle it. Notify the CNS staff immediately when an un-labeled container is found.",253,cns-safety-manual.pdf,25,Chemical Labeling,Chemical Labeling,fine_grained
123,"When labeling beakers make sure you use chemical name and contact information (this includes user name, date of experiment, user telephone number) on the beaker or on a clean room compatible wipe placed in front of the container.",229,cns-safety-manual.pdf,25,Label must include full chemical name.,Label must include full chemical name.,fine_grained
124,Always read the label of a chemical container before handling.,62,cns-safety-manual.pdf,25,Label must include full chemical name.,Label must include full chemical name.,fine_grained
125,Carry only one chemical bottle per hand at a time to prevent bodily injury due to strain and to prevent a chemical spill due to dropping of the bottle(s). Always use the handle or carry pail to carry the bottle. Use the available chemical transportation cart when moving multiple bottles of chemicals.,301,cns-safety-manual.pdf,25,Chemical Transportation,Chemical Transportation,fine_grained
126,"Corrosive chemicals in glass bottles (i.e., Nitric Acid, Etchants, Resists, and some developers) must be transported using the available rubber or plastic bottle carriers if leaving wet bench area.",197,cns-safety-manual.pdf,26,Chemical Transportation,Chemical Transportation,fine_grained
127,Do not transport chemical containers unless the caps are tight.,63,cns-safety-manual.pdf,26,Chemical Transportation,Chemical Transportation,fine_grained
128,All chemicals must be handled on wet benches or in some exhaust enclosure. Chemicals are to be handled and mixed only by personnel who are authorized and wear the appropriate personal protective equipment.,205,cns-safety-manual.pdf,26,Chemical Use,Chemical Use,fine_grained
129,Open chemical containers cautiously. Point the top of the container away from your face and body. Pressure may have developed inside the containers during transport.,165,cns-safety-manual.pdf,26,Chemical Use,Chemical Use,fine_grained
130,"-When pouring chemicals, pour slowly in a controlled manner to avoid splashing.
-After pouring chemicals from bottles, wipe the neck of the bottle clean to prevent the chemical from dripping down the side of the bottle and damaging work surfaces or personnel.
'Always Add Acid' (AAA) to water, never the reverse.",312,cns-safety-manual.pdf,26,Chemical Use,Chemical Use,fine_grained
131,Do not mix a solvent with an acid or mix an acid and a base. Solvents and oxidizers must never be stored or mixed. These chemical groups are incompatible and can react violently.,178,cns-safety-manual.pdf,26,Chemical Use,Chemical Use,fine_grained
132,Immediately clean up chemical residues on work surfaces. Clean up with wipes and place appropriate waste debris cans located in the wet benches.,144,cns-safety-manual.pdf,26,Chemical Use,Chemical Use,fine_grained
133,"When bottles are completed, they must be thoroughly cleaned and disposed of. Details will be provided during laboratory room orientation.",137,cns-safety-manual.pdf,26,Chemical Use,Chemical Use,fine_grained
134,"To reduce the possibility of fire or explosion chemicals can only be heated to less than 10 degrees of flash point of that chemical (Class I liquids-flashpoints below 73F can never be heated on hot plates--acetone, Isopropyl alcohol, MIBK/IPA etc.)",248,cns-safety-manual.pdf,26,Chemical Use,Chemical Use,fine_grained
135,"o Carcinogen : Carcinogens are materials that are known or suspected of causing cancer after repeated exposure over an extended period of time. Examples include Inorganic arsenic,",179,cns-safety-manual.pdf,26,Physical and Health Hazards of Chemicals,Physical and Health Hazards of Chemicals,fine_grained
136,"chloroform, formaldehyde, hexavalent chromium, asbestos, diesel exhaust and tobacco smoke. Trichloroethylene is a suspect carcinogen.",133,cns-safety-manual.pdf,27,Physical and Health Hazards of Chemicals,Physical and Health Hazards of Chemicals,fine_grained
137,"o Combustible : A material that is capable of burning and will ignite only if heated. The temperature necessary before a fire could be started is called the flash point. Examples include Photoresists and N-Methyl-2-Pyrollidone (NMP).
o Corrosive : Corrosives cause permanent damage or burns to the eyes, skin, or mucous membranes such as the inside of the nose or mouth. Examples include hydrofluoric acid, ammonium hydroxide, developers (CD-30, MIF 400), acetic acid, buffered oxide etch (BOE), phosphoric acid, nitric acid, and gold etchant. Hexamethyl disilazane (HMDS) is both a flammable and a corrosive liquid.
o Irritants : Irritants cause a reversible inflammation of the eyes, skin, or mucous membranes such as the inside of the nose or mouth. Examples include photoresists, isopropyl alcohol, acetone, and many more.
o Flammable : A flammable material is capable of burning and will readily ignite at room temperature. Examples include acetone, isopropyl alcohol, hexamethyldisilane (HMDS), hydrogen gas, n-butyl acetate.
o Oxidizer : Oxidizers are materials that readily yield oxygen or other oxidizing gas, or that readily react to promote or initiate combustion of combustible materials. Examples include hydrogen peroxide, chlorine gas, oxygen, nitrous oxide gas, and nitric acid.
o Pyrophoric : Pyrophoric are materials that will spontaneously ignite in air at or below a temperature of 130 F. They do not need an ignition source like a flammable or a combustible material. Examples of pyrophoric: silane gas and diborane gas.
o Reproductive Toxin : Reproductive toxins are materials that can affect the ability to reproduce or can cause birth defects in offspring. Examples include n-Methylpyrrolidone (NMP is found in Remover PG, PRS 3000 Resist Stripper, and Microposit Remover 1165 ), lead, and carbon monoxide.
o Sensitizer : Sensitizers can cause an allergic reaction in a sensitive individual. Typically, this reaction would be after repeated exposure. Examples: nickel and gold may cause sensitization upon contact with skin.",2048,cns-safety-manual.pdf,"27, 28",Physical and Health Hazards of Chemicals,Physical and Health Hazards of Chemicals,fine_grained
138,"o Target Organ Effects : Target organ effects are a general term which applies to a wide variety of potential health affects where a material can affect a certain part of the body. Target organ effects can potentially cover any body system including the lungs, liver, kidney, blood, or central nervous system. Examples include: All hazardous chemicals have an effect on some systems of the body.
o Toxic : Toxic materials are potentially poisonous at low levels of exposure. Highly toxic materials are potentially poisonous at extremely low levels of exposure. Examples include chlorine gas, diborane gas, phosphine gas, hydrofluoric acid.
o Unstable : Unstable materials are capable of dangerous reaction, even explosion, caused by excessive heat or pressure.
o Water Reactive : Water reactive materials are capable of a dangerous reaction when exposed to or mixed with water. Examples include: hexamethyldisilane (HMDS).",922,cns-safety-manual.pdf,28,Physical and Health Hazards of Chemicals,Physical and Health Hazards of Chemicals,fine_grained
139,"Most chemicals in use in CNS labs have physical properties that alert a person to their presence such as taste, odor, or irritation. Typically, a chemical will be noticed long before it is present at a concentration that is potentially harmful. These chemicals are said to have good warning properties since a person can readily detect the chemical before it is present at a hazardous level.",391,cns-safety-manual.pdf,28,Chemical Warning Properties,Chemical Warning Properties,fine_grained
140,"Some chemicals can be present at levels that are potentially harmful but lack properties that warn of their presence. These chemicals are said to have poor warning properties since a person could be exposed to potentially harmful levels without any warning. In these cases, continuous chemical detection systems are used that alert a person to the presence of the chemical at potentially hazardous levels.",405,cns-safety-manual.pdf,28,Chemical Warning Properties,Chemical Warning Properties,fine_grained
141,"∞ Acids : Acids are corrosive to skin and eyes causing serious burns. Generally, the effect is very quick with the exception of hydrofluoric acid which has a delayed effect. Most acids give off corrosive vapors. Examples of acids are acetic, hydrochloric, hydrofluoric, nitric, phosphoric, 10:1 buffered oxide etch (BOE).
∞ Bases : Bases (also called alkali or caustic) are corrosive to skin and eyes causing serious burns. Bases are especially hazardous to the eyes causing permanent damage. The effect is relatively slow starting as a slippery feeling on the skin. Examples of bases are ammonium hydroxide, sodium hydroxide, and tetra methyl ammonium hydroxide (TMAH) found in certain photoresist developers (CD 30, MIF developers).
∞ Oxidizers : A material that can start or increase a fire by donating oxygen. They can also cause severe skin or eye irritation or even burns. Examples of oxidizers: hydrogen peroxide, oxygen gas, nitric acid.
∞ Solvents : Solvents are liquids used to dissolve other materials. They are typically irritating to skin and eyes and give off strong vapors. Inhalation can cause headaches or dizziness. Most solvents are flammable or combustible liquids. Examples of solvents are acetone, isopropyl alcohol, hexamethyldisilane (HMDS), n-butyl acetate, n-Methylpyrrolidone (NMP) and photoresists.",1326,cns-safety-manual.pdf,29,Chemical Hazard Classes,Chemical Hazard Classes,fine_grained
142,"Compressed gases are all hazardous due to their storage pressure. Most can cause suffocation in the event of a large release in a confined area. Compressed gases can be 'inert' presenting very little, if any, health hazard or they can have a variety of hazards including flammable, corrosive, pyrophoric, oxidizing, or toxic. Examples of compressed gases are ammonia, argon, boron trichloride, silane, forming gas (hydrogen-nitrogen mixture), freons, hydrogen, nitrogen, and silicon tetrafluoride.",497,cns-safety-manual.pdf,30,Compressed Gases,Compressed Gases,fine_grained
143,"The gases used within the facility for processing are generally supplied under high pressure from steel compressed gas cylinders. In most cases, these cylinders are housed in special gas cabinets and fitted with a variety of high purity valves, regulators and flow control devices. Gas cylinders must be treated with respect in all cases. An enormous amount of energy is stored in the compressed gas. In addition, many of these gases are toxic, or at least severely corrosive.",476,cns-safety-manual.pdf,30,Compressed Gases,Compressed Gases,fine_grained
144,"Before using a tool that utilizes compressed gas or cryogenic liquid, read the appropriate Material Safety Data Sheet and understand the properties of the product and the precautions to be taken.",195,cns-safety-manual.pdf,30,Compressed Gas Hazards,Compressed Gas Hazards,fine_grained
145,"Primary hazards associated with compressed gases and cryogenic liquids include asphyxiation, fire/explosion, chemical burns, chemical poisoning, cold burns, high pressure, and sprains/strains/falls/bruises/broken bones due to improper handling.",244,cns-safety-manual.pdf,30,Compressed Gas Hazards,Compressed Gas Hazards,fine_grained
146,Compressed gases fall into many different hazard classes. Gases can fall into more than one hazard class. Hazard classes and examples of gases used at the LISE CNS facility are as follows:,188,cns-safety-manual.pdf,30,Compressed Gas Hazards,Compressed Gas Hazards,fine_grained
147,"-Inert / Simple Asphyxiant such as argon, helium, nitrogen and sulfur hexafluoride.
-Corrosive such as ammonia, boron trichloride, chlorine, hydrogen bromide.
-Toxic such as chlorine, boron trichloride.
-Highly Toxic such as diborane, phosphine.
-Flammable such as hydrogen and methane.
-Pyrophoric such as silane (it spontaneously ignites in air at concentrations between 4% and approximately 90%).
-Oxidizing such as chlorine, nitrous oxide, oxygen.",451,cns-safety-manual.pdf,"30, 31",Compressed Gas Hazards,Compressed Gas Hazards,fine_grained
148,"∞ Only CNS staff are permitted to change gas cylinders.
∞ All cylinders must be properly labeled, and the contents identified.
∞ Separate full and empty cylinders.
∞ Arrange full cylinders so that old stock is used first.
∞ Cylinders considered empty should be labeled EMPTY.
∞ Always store cylinders (full or empty) in their upright position and secured to prevent tipping.
∞ Do not drop cylinders or permit them to strike each other. Never subject cylinders to abnormal mechanical shocks that may cause damage to their valves or pressure relief devices.
∞ Never drag, drop, roll or slide cylinders. Cylinders shall be moved using a suitable hand truck.
∞ When not in use, the cylinder valve shall be closed, the regulator removed, and the valve protection cap installed.
∞ Use only regulators compatible with the cylinder and gas. Mismatches can be dangerous!
∞ A regulator should be attached to a cylinder without forcing the threads. A poor fit indicates that the regulator is not the proper one.
∞ Faulty or leaky cylinders should be labeled and removed from the working area by trained personnel only and reported immediately to the Emergency Response Team (ERT) at LISE. Call 5-5560.",1190,cns-safety-manual.pdf,31,Cylinder Handling,Cylinder Handling,fine_grained
149,"Below a PARTIAL listing of chemical incompatibilities. If unsure about compatibility, ask before mixing.",104,cns-safety-manual.pdf,32,Incompatible Chemicals,Incompatible Chemicals,fine_grained
150,"Acetic Acid, Chemical Incompatible with: = Nitric acid, propylene glycols, peroxides, and  permanganates. Ferric Chloride, Chemical Incompatible with: = Aluminum. Hydrogen Peroxide, Chemical Incompatible with: = Copper, chromium, iron, alcohol, acetone, organics. Mercury, Chemical Incompatible with: = Ammonia. Nitric Acid, Chemical Incompatible with: = Photo-resists developers, acetic acid, flammable  liquids, flammable gases. All Acids, Chemical Incompatible with: = All bases (potassium cyanide, potassium hydroxide,  sodium hydroxide, ammonium hydroxide etc.). Oxidizers (Permanganates,  inorganic peroxides, persulfates,, Chemical Incompatible with: = Flammable liquids, organic materials, reducing agents  (ex-zinc, alkaline metals, formic acid). Water Reactive (sodium,  potassium, metal hydrides,  hydrolysable halides), Chemical Incompatible with: = Water. Nano-Strip, Chemical Incompatible with: = Solvents. Sulfuric Acid, Chemical Incompatible with: = Solvents",974,cns-safety-manual.pdf,32,Incompatible Chemicals,Incompatible Chemicals,fine_grained
151,"Refer to Material Safety Data Sheets for specific Hazards for each chemical. However, since Hydrofluoric Acid and others can be so toxic and used extensively that we will expound on the hazards.",194,cns-safety-manual.pdf,32,Specific Chemical Hazard Information,Specific Chemical Hazard Information,fine_grained
152,"Hydrofluoric Acid, 48% : Corrosive to eyes, skin, and mucous membranes. Vapors are severely irritating or corrosive. Toxic if swallowed. Corrosive effects can be delayed for several hours. Prolonged contact may cause bone damage. If contacted, rinse with water for five minutes and massage Calgonate gel onto affected area. Seek medical attention.",347,cns-safety-manual.pdf,32,Specific Chemical Hazard Information,Specific Chemical Hazard Information,fine_grained
153,Hydrofluoric acid (HF) looks like water and can be mistaken as harmless. If you suspect that the liquid is HF treat it as HF.,125,cns-safety-manual.pdf,33,Specific Chemical Hazard Information,Specific Chemical Hazard Information,fine_grained
154,"Concentrated HF is considered ""extremely"" toxic (4, on the health hazard scale of 0-4). However, any solution containing a source of free fluorine ions is also hazardous.  A concentrated ammonium fluoride solution is considered ""very"" toxic (3, on the health hazard scale), yet becomes ""extremely"" toxic when made more acidic, such as in the BOE (buffered oxide etch) mixtures we use at CNS.  So, even though 20:1 BOE has much less HF (about 7% of volume) than 49% HF, because it also has about 38% NH4F and it is acidic, it presents the same toxic hazards as 49% HF.",567,cns-safety-manual.pdf,33,Specific Chemical Hazard Information,Specific Chemical Hazard Information,fine_grained
155,"On contact, HF easily passes through skin and tissue.  Because its action can be delayed for many hours, it can be distributed throughout the body.",147,cns-safety-manual.pdf,33,Specific Chemical Hazard Information,Specific Chemical Hazard Information,fine_grained
156,"Negatively charged fluorine ions bind very easily to positively charged calcium and magnesium ions to form insoluble salts (CaF2 and MgF2 salts form some natural gemstones.)  In the body, Ca and Mg ions are used to mediate a variety of physiological processes, such as muscle movement and heart function. Calcium is also a chief component in bone.",347,cns-safety-manual.pdf,33,Specific Chemical Hazard Information,Specific Chemical Hazard Information,fine_grained
157,"Local tissue damage (at the area of contact) results from free hydrogen ions which cause corrosive chemical burns, and free fluorine ions which cause deep tissue damage including erosion of bone.",195,cns-safety-manual.pdf,33,Specific Chemical Hazard Information,Specific Chemical Hazard Information,fine_grained
158,"Systemic damage can occur when fluorine becomes distributed throughout the body.  These conditions include POTENTIALLY FATAL electrolyte imbalances such as hypocalcemia (too little calcium) and hyperkalemia (too much potassium).  Since calcium and potassium regulate the heartbeat, irregular beating and cardiac arrest are manifestations.",338,cns-safety-manual.pdf,33,Specific Chemical Hazard Information,Specific Chemical Hazard Information,fine_grained
159,"o Deaths have been reported from concentrated acid burns to as little as 2.5% BSA [body surface area exposed to HF]. For reference, this is equivalent to the area of the FRONT AND BACK OF ONE HAND.",197,cns-safety-manual.pdf,33,Specific Chemical Hazard Information,Specific Chemical Hazard Information,fine_grained
160,"Calcium gluconate is used as an antidote. This provides extra calcium ions which can scavenge free fluorine ions before they penetrate and damage tissue. In cases of skin contact, calcium gluconate gel must be applied immediately to the area of contact.",253,cns-safety-manual.pdf,33,Specific Chemical Hazard Information,Specific Chemical Hazard Information,fine_grained
161,"Pure hydrogen fluoride is an extremely toxic gas which very easily dissolves in water. ""Hydrofluoric acid"" describes this solution form. HF easily passes between gas and liquid phases; so, HF- (and NH4F-) containing solutions will emit toxic fumes.  Although CNS lab safety precautions tend to emphasize protection against skin contact with fluoride-containing solutions, remember to avoid inhalation of the fumes by always working under fully exhausted areas of the wet benches.  And DON'T put your HEAD inside the bench.",522,cns-safety-manual.pdf,34,Specific Chemical Hazard Information,Specific Chemical Hazard Information,fine_grained
162,Do not use glass containers to store HF in. Use only plastic containers. HF etches glass.,89,cns-safety-manual.pdf,34,Specific Chemical Hazard Information,Specific Chemical Hazard Information,fine_grained
163,N-Methylpyrrolidone (NMP) : Combustible liquid. Can be readily absorbed through the skin. Can cause severe eye irritation. Repeated or prolonged contact can cause skin irritation. Strong solvent odor. Use two pairs of nitrile gloves when handling. NMP is listed as a reproductive toxin under Proposition 65. NMP has been identified by the State of California to cause birth defects or other reproductive harm. Remover PG 1165 and Baker PRS 3000 and AZ 400T Photoresist Developer contain this chemical.,501,cns-safety-manual.pdf,34,Specific Chemical Hazard Information,Specific Chemical Hazard Information,fine_grained
164,"∞ Silane Gas can ignite spontaneously upon contact with air. It can accumulate in certain areas and then explode. The gas is very unpredictable, and it is stored and distributed to the cleanroom from the LISE loading dock gas storage room M14.
∞ Piranha Etch: Is a common name applied to a mixture of Hydrogen Peroxide and Sulfuric (typically 1:5). Piranha is extremely aggressive toward organic materials such as flesh and photoresist residue. It also removes heavy metal contamination. It is difficult to dispose of this mixture as the waste continues to react and decompose for an extended period of time. This continuing reaction can build up pressure in closed containers, eventually causing them to burst. Also, if the solution is mixed very peroxide rich, unstable compounds may be formed. Therefore, Piranha is not allowed to be stored in closed containers. Nanostrip is a commercial stabilized version of Piranha Etch and is a recommended substitute.",959,cns-safety-manual.pdf,34,Specific Chemical Hazard Information,Specific Chemical Hazard Information,fine_grained
165,Pregnancy: Users who believe themselves to be pregnant should discuss laboratory use with the Safety Officer as soon as possible. This need not severely restrict laboratory use but should nonetheless be discussed.,213,cns-safety-manual.pdf,34,Specific Chemical Hazard Information,Specific Chemical Hazard Information,fine_grained
166,Environmental Perspective,25,cns-safety-manual.pdf,35,Hazardous Waste Management,Hazardous Waste Management,fine_grained
167,Work to minimize unnecessary release of chemicals into the environment,70,cns-safety-manual.pdf,35,Hazardous Waste Management,Hazardous Waste Management,fine_grained
168,Use sparingly - only as much as you need,40,cns-safety-manual.pdf,35,Hazardous Waste Management,Hazardous Waste Management,fine_grained
169,Solvents!,9,cns-safety-manual.pdf,35,Hazardous Waste Management,Hazardous Waste Management,fine_grained
170,Photoresist!,12,cns-safety-manual.pdf,35,Hazardous Waste Management,Hazardous Waste Management,fine_grained
171,Keep covered except when in use to avoid excess evaporation,59,cns-safety-manual.pdf,35,Hazardous Waste Management,Hazardous Waste Management,fine_grained
172,Reference the chemical restriction signs on each wet bench.,59,cns-safety-manual.pdf,35,Hazardous Waste Management,Hazardous Waste Management,fine_grained
173,Solvent Wet Benches contain a five-gallon stainless steel metal container in the cabinet below. The metal containers are directly under each cup sink. Only solvents can be used in these stainless-steel wet benches and only solvents can be poured down these cup sinks into the metal waste containers.,299,cns-safety-manual.pdf,35,Hazardous Waste Management,Hazardous Waste Management,fine_grained
174,"Halogenated solvents like Trichloroethylene, Methylene Chloride or bromobenzene cannot be poured down any cup sink but must be collected separately in a one-gallon waste container and labeled with a hazardous waste label.",221,cns-safety-manual.pdf,35,Hazardous Waste Management,Hazardous Waste Management,fine_grained
175,Spinner Wet Benches are used for photoresist liquids only and only photoresist chemical can be poured down the cup sink in the spinner hoods.,141,cns-safety-manual.pdf,35,Hazardous Waste Management,Hazardous Waste Management,fine_grained
176,"Dedicated Developer hoods using chemicals such as CD30 and CD26, AZ MIF 726 Developer, AZ MIF 400 Developer have aspirators on the bench. Aspirators are not to be used for regular disposal operations.  They will only be used for large built-in chemical baths, which are covered in RCA clean training. Basic solutions will be disposed of in accordance with the latest revision of SOP019'Wet Bench Safety'. BTS 220 and SU8 Developers must be disposed of in solvent benches. Disposal of basic solutions like developers must be disposed of in accordance with SOP019 'Wet Bench Safety'.",581,cns-safety-manual.pdf,35,Hazardous Waste Management,Hazardous Waste Management,fine_grained
177,Acid Wet Benches are used for etching and handling caustic liquids. Refer to the chemical restriction chart on the outside of the wet bench. The acid solutions once spent will be disposed of in accordance with the latest revision of SOP019 Wet Bench Safety.,257,cns-safety-manual.pdf,35,Hazardous Waste Management,Hazardous Waste Management,fine_grained
178,Figure 2:  Waste storage.,25,cns-safety-manual.pdf,36,See picture below for appropriate label and storage:,See picture below for appropriate label and storage:,fine_grained
179,Figure 3: Waste label.,22,cns-safety-manual.pdf,36,See picture below for appropriate label and storage:,See picture below for appropriate label and storage:,fine_grained
180,Gallium Arsenide wafers must be disposed of in a separate container - a white five-gallon container marked with the words 'Gallium Arsenide Wafer Waste Only'.,158,cns-safety-manual.pdf,36,See picture below for appropriate label and storage:,See picture below for appropriate label and storage:,fine_grained
181,Broken Glass and Silicon wafers must be disposed of in a similar white five-gallon container and it is marked with appropriate signage. This waste stream is not considered hazardous.,182,cns-safety-manual.pdf,36,See picture below for appropriate label and storage:,See picture below for appropriate label and storage:,fine_grained
182,"Razors, scalpels and syringes must be disposed of in black sharps containers",76,cns-safety-manual.pdf,36,See picture below for appropriate label and storage:,See picture below for appropriate label and storage:,fine_grained
183,"Syringes, needles, and other sharps used in bio room G05 must be disposed of in RED sharps containers.",102,cns-safety-manual.pdf,36,See picture below for appropriate label and storage:,See picture below for appropriate label and storage:,fine_grained
184,"The release of hazardous materials to the environment (air, groundwater, loading dock drains, soil) shall be reported immediately to 5-5560 . Operations Center will notify the CNS Emergency Response Team (ERT) and the Harvard EHS emergency on-call person who will try to stop and contain the release.",300,cns-safety-manual.pdf,36,Chemical Spill,Chemical Spill,fine_grained
